2.816	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	190	1	1	75	0	0	0	0	0	0	0	0	0	0	0	0	0	1760	0	0	0	0	0	0	35	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0
3.072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	1	0	4	0	0	14	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
3.328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	25	0	2	1	16	0	0	34	0	0	3074	2998	0	0	0	0	12	0	27	0	0	0	1	0	0	1	16999	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
3.584	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2853	0	0	3210	0	0	0	2899	3	0	0	0	0	1	0	2	0	0	0	0	0	1	0	1	0
3.84	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	235	5	1	104	0	0	0	0	0	0	0	0	0	0	0	0	0	1349	0	0	2	1	0	0	46	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.096	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	376	0	0	1	1	0	0	6	5354	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
4.352	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	3	0	21	0	0	41	0	0	2664	1820	0	0	0	0	1	0	0	0	0	1	0	0	0	0	19363	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
4.608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	4	0	9	0	0	0	0	0	500	1231	0	0	0	0	3	1	218	0	0	3113	0	2	0	2796	509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.864	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	212	3	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	2636	0	0	142	0	0	0	103	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
5.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	23	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1719	0	0	0	0	1	0	40	45	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
5.376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	1	0	2	0	0	30	0	0	53	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	18973	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
5.632	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	27	0	2	3	12	0	0	2	0	0	3024	3008	0	0	0	0	6	0	0	0	0	8	0	0	0	49	7082	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
5.888	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	91	5	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	2227	0	0	3278	0	0	0	2675	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
6.144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	5	151	5	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	1390	0	0	0	0	0	0	43	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.4	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	974	0	0	1	0	0	1	0	7210	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
6.656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	31	1	2	3	19	0	0	27	0	0	3110	3003	0	0	0	0	9	0	0	0	0	0	0	0	0	2	18649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6.912	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	9	7	0	10	0	0	0	0	0	0	0	0	1	0	0	2	0	136	0	0	3332	0	0	0	2802	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	255	5	0	96	1	0	0	0	0	0	0	0	0	0	0	0	0	2576	0	1	0	0	0	0	45	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
7.424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1683	0	0	0	0	1	0	0	4445	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1	10	0	0	37	0	0	1576	612	0	0	0	0	2	0	3	0	1	1	0	0	0	0	20388	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
7.936	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	22	0	1	0	11	0	0	0	0	0	1507	2371	0	0	0	0	2	0	0	0	0	2707	0	0	0	2624	840	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.192	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	241	7	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	630	0	0	656	0	0	0	339	1	0	0	0	0	0	1	0	0	0	1	1	0	0	2	0	0
8.448	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2455	0	0	0	0	0	1	35	5	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0
8.704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	2	0	0	42	0	0	11	0	0	0	0	0	0	0	1547	0	0	1	0	0	1	0	15019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	27	0	2	2	27	0	0	1	0	0	3113	3087	0	0	0	0	6	0	0	0	0	0	0	0	0	0	11036	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0
9.216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	161	6	0	61	0	0	0	0	0	0	0	0	0	0	0	1	1	12	0	0	3221	0	0	0	2932	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
9.472	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	98	5	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	2807	0	0	2	0	1	0	34	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
9.728	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1572	0	0	1	0	0	0	1	6482	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
9.984	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	26	0	2	0	16	0	0	34	0	0	3172	3139	0	0	0	0	4	0	53	0	0	2	0	0	0	0	18993	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
10.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	4	23	2	0	7	0	0	0	0	0	1	12	0	0	0	0	3	0	0	0	0	3398	0	0	0	2869	102	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
10.496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	211	5	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	1	57	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2608	0	0	0	1	0	1	0	1725	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
11.008	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0	2	1	17	0	0	38	0	0	742	104	0	0	0	0	2	1	1734	0	0	0	0	0	0	0	21617	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
11.264	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	1	1	11	0	0	0	0	0	2363	2970	0	0	0	0	4	1	0	0	0	1507	0	0	0	1838	1949	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
11.52	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9	235	4	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1934	0	0	0	1080	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
11.776	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	2488	0	0	1	0	0	0	21	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
12.032	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3	0	6	0	0	33	0	0	0	0	0	0	0	0	0	0	1746	0	0	1	0	0	0	0	9842	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1
